date,store,item,qnty,group
2016-02-29,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2016-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2016-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2016-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2016-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2016-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2016-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,5.0,Инструмент
2016-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2016-12-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,5.0,Инструмент
2017-01-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2017-02-28,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2017-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2017-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2017-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2017-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,11.0,Инструмент
2017-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,4.0,Инструмент
2017-12-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,8.0,Инструмент
2018-01-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2018-02-28,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2018-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,8.0,Инструмент
2018-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2018-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2018-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,11.0,Инструмент
2018-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,8.0,Инструмент
2018-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,10.0,Инструмент
2018-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,8.0,Инструмент
2018-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,9.0,Инструмент
2018-12-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,9.0,Инструмент
2019-01-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-02-28,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,11.0,Инструмент
2019-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2019-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2019-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,4.0,Инструмент
2019-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,9.0,Инструмент
2019-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,5.0,Инструмент
2019-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,6.0,Инструмент
2019-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2019-12-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2020-01-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,10.0,Инструмент
2020-02-29,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,7.0,Инструмент
2020-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2020-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,5.0,Инструмент
2020-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2020-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,28.0,Инструмент
2020-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2020-12-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,4.0,Инструмент
2021-01-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2021-02-28,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,10.0,Инструмент
2021-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,8.0,Инструмент
2021-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,17.0,Инструмент
2021-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,9.0,Инструмент
2021-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,9.0,Инструмент
2021-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2021-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,11.0,Инструмент
2021-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,4.0,Инструмент
2021-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,30.0,Инструмент
2021-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,16.0,Инструмент
2021-12-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,12.0,Инструмент
2022-01-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2022-02-28,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,1.0,Инструмент
2022-03-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-04-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-05-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-06-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2022-07-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-08-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-09-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,5.0,Инструмент
2022-10-31,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,3.0,Инструмент
2022-11-30,eca7c736-a4ce-11dd-9fda-bbd1c3700a04,9c1a0308-0b38-11e4-80c6-0026554da218,8.0,Инструмент
2015-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-02-28,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-02-29,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-02-28,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2017-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-02-28,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2018-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-02-28,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2019-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-02-29,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2020-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2021-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2021-02-28,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2021-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2021-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2021-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,4.0,Инструмент
2021-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,25.0,Инструмент
2021-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,10.0,Инструмент
2021-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2021-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2021-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,5.0,Инструмент
2021-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2021-12-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-01-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2022-02-28,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-03-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2022-04-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-05-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,2.0,Инструмент
2022-06-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-07-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-08-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-09-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2022-10-31,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,-1.0,Инструмент
2022-11-30,c04366d0-a3ed-11eb-cb9f-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-01-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-02-28,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-03-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-04-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-05-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-06-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-07-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-08-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-09-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-10-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-11-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2015-12-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-01-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-02-29,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-03-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-04-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-05-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-06-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-07-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-08-31,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
2016-09-30,adb53a02-3aca-11eb-7c8b-d00d30108273,9c1a0308-0b38-11e4-80c6-0026554da218,0.0,Инструмент
